max_depth,net_profit,gross_revenue,cost,died,time_used,bombs_used,food_used,rocks_broken,monsters_killed,seed,cell_id,luck_level,experiment_id
20,390.89999999999986,1987.0,0,True,135.5999999999999,0,0,75,3,20000000,pickaxe_nofood,4,2
23,-42.40000000000009,1368.0,0,True,203.0999999999998,0,0,108,3,20000001,pickaxe_nofood,4,2
13,81.5,1545.0,0,True,194.79999999999973,0,0,110,4,20000002,pickaxe_nofood,4,2
11,153.5999999999999,1648.0,0,True,161.29999999999973,0,0,93,4,20000003,pickaxe_nofood,4,2
6,-151.60000000000002,1212.0,0,True,134.5999999999999,0,0,77,3,20000004,pickaxe_nofood,4,2
12,-111.0,1270.0,0,True,174.0999999999999,0,0,102,3,20000005,pickaxe_nofood,4,2
3,-363.70000000000005,909.0,0,True,119.59999999999968,0,0,71,3,20000006,pickaxe_nofood,4,2
12,216.5999999999999,1738.0,0,True,192.0999999999998,0,0,110,3,20000007,pickaxe_nofood,4,2
9,-134.10000000000002,1237.0,0,True,147.59999999999968,0,0,83,3,20000008,pickaxe_nofood,4,2
16,211.69999999999982,1731.0,0,True,242.5999999999998,0,0,141,3,20000009,pickaxe_nofood,4,2
14,93.39999999999986,1562.0,0,True,156.79999999999973,0,0,90,4,20000010,pickaxe_nofood,4,2
10,-808.2,274.0,0,True,61.09999999999991,0,0,28,3,20000011,pickaxe_nofood,4,2
38,973.9999999999998,2820.0,0,True,241.0999999999999,0,0,136,3,20000012,pickaxe_nofood,4,2
11,-97.70000000000005,1289.0,0,True,128.5999999999999,0,0,73,3,20000013,pickaxe_nofood,4,2
21,539.3,2199.0,0,True,243.0999999999999,0,0,136,3,20000014,pickaxe_nofood,4,2
22,486.0999999999999,2123.0,0,True,246.0999999999999,0,0,146,3,20000015,pickaxe_nofood,4,2
17,467.1999999999998,2096.0,0,True,249.0999999999998,0,0,148,3,20000016,pickaxe_nofood,4,2
25,149.39999999999986,1642.0,0,True,182.29999999999973,0,0,103,4,20000017,pickaxe_nofood,4,2
14,52.799999999999955,1504.0,0,True,188.5999999999998,0,0,109,3,20000018,pickaxe_nofood,4,2
10,-190.80000000000007,1156.0,0,True,110.59999999999991,0,0,61,3,20000019,pickaxe_nofood,4,2
9,115.09999999999991,1593.0,0,True,181.0999999999998,0,0,104,3,20000020,pickaxe_nofood,4,2
14,252.29999999999995,1789.0,0,True,253.0999999999999,0,0,148,3,20000021,pickaxe_nofood,4,2
5,-585.6,592.0,0,True,52.59999999999991,0,0,25,3,20000022,pickaxe_nofood,4,2
7,-152.30000000000007,1211.0,0,True,118.59999999999991,0,0,65,3,20000023,pickaxe_nofood,4,2
1,-713.0,410.0,0,True,57.09999999999991,0,0,32,3,20000024,pickaxe_nofood,4,2
11,283.0999999999999,1833.0,0,True,109.59999999999991,0,0,59,3,20000025,pickaxe_nofood,4,2
34,603.6999999999998,2291.0,0,True,301.0999999999999,0,0,168,3,20000026,pickaxe_nofood,4,2
6,190.0,1700.0,0,True,137.59999999999968,0,0,79,3,20000027,pickaxe_nofood,4,2
10,-477.1,747.0,0,True,68.79999999999973,0,0,34,4,20000028,pickaxe_nofood,4,2
4,1.6999999999999318,1431.0,0,True,120.09999999999991,0,0,70,3,20000029,pickaxe_nofood,4,2
23,1002.6999999999998,2861.0,0,True,139.0999999999999,0,0,72,3,20000030,pickaxe_nofood,4,2
9,-463.1,767.0,0,True,121.09999999999991,0,0,68,3,20000031,pickaxe_nofood,4,2
7,375.5,1965.0,0,True,177.79999999999973,0,0,104,4,20000032,pickaxe_nofood,4,2
3,-454.70000000000005,779.0,0,True,80.59999999999991,0,0,45,3,20000033,pickaxe_nofood,4,2
13,609.3,2299.0,0,True,209.29999999999973,0,0,121,4,20000034,pickaxe_nofood,4,2
9,1144.1,3063.0,0,True,141.79999999999973,0,0,80,4,20000035,pickaxe_nofood,4,2
19,485.39999999999986,2122.0,0,True,170.0999999999999,0,0,94,3,20000036,pickaxe_nofood,4,2
5,-529.6,672.0,0,True,119.79999999999973,0,0,68,4,20000037,pickaxe_nofood,4,2
9,-108.90000000000009,1273.0,0,True,148.0999999999999,0,0,82,3,20000038,pickaxe_nofood,4,2
8,-451.9000000000001,783.0,0,True,101.09999999999968,0,0,56,3,20000039,pickaxe_nofood,4,2
13,182.29999999999995,1689.0,0,True,135.59999999999968,0,0,75,3,20000040,pickaxe_nofood,4,2
24,327.89999999999986,1897.0,0,True,194.5999999999998,0,0,109,3,20000041,pickaxe_nofood,4,2
13,141.69999999999982,1631.0,0,True,193.5999999999999,0,0,115,3,20000042,pickaxe_nofood,4,2
12,-323.1,967.0,0,True,83.09999999999991,0,0,44,3,20000043,pickaxe_nofood,4,2
12,570.8,2244.0,0,True,167.09999999999968,0,0,96,3,20000044,pickaxe_nofood,4,2
4,-728.4000000000001,388.0,0,True,75.09999999999968,0,0,40,3,20000045,pickaxe_nofood,4,2
15,828.3999999999999,2612.0,0,True,196.79999999999973,0,0,114,4,20000046,pickaxe_nofood,4,2
22,746.5,2495.0,0,True,241.0999999999999,0,0,140,3,20000047,pickaxe_nofood,4,2
19,-448.4000000000001,788.0,0,True,139.5999999999999,0,0,75,3,20000048,pickaxe_nofood,4,2
3,-363.0,910.0,0,True,91.09999999999991,0,0,52,3,20000049,pickaxe_nofood,4,2
8,637.3,2339.0,0,True,179.0999999999998,0,0,104,3,20000050,pickaxe_nofood,4,2
17,-267.1,1047.0,0,True,141.29999999999973,0,0,77,4,20000051,pickaxe_nofood,4,2
14,-629.0,530.0,0,True,74.09999999999991,0,0,38,3,20000052,pickaxe_nofood,4,2
9,-673.1,467.0,0,True,64.09999999999991,0,0,30,3,20000053,pickaxe_nofood,4,2
6,-312.6,982.0,0,True,136.0999999999999,0,0,78,3,20000054,pickaxe_nofood,4,2
15,-22.100000000000023,1397.0,0,True,193.0999999999998,0,0,112,3,20000055,pickaxe_nofood,4,2
2,-260.80000000000007,1056.0,0,True,89.09999999999991,0,0,52,3,20000056,pickaxe_nofood,4,2
6,965.5999999999999,2808.0,0,True,233.5999999999999,0,0,143,3,20000057,pickaxe_nofood,4,2
11,-535.9000000000001,663.0,0,True,127.09999999999991,0,0,72,3,20000058,pickaxe_nofood,4,2
5,120.0,1600.0,0,True,105.59999999999991,0,0,59,3,20000059,pickaxe_nofood,4,2
1,-645.1,507.0,0,True,42.09999999999991,0,0,22,3,20000060,pickaxe_nofood,4,2
18,-412.0,840.0,0,True,101.09999999999991,0,0,52,3,20000061,pickaxe_nofood,4,2
24,680.6999999999998,2401.0,0,True,240.5999999999998,0,0,141,3,20000062,pickaxe_nofood,4,2
20,631.0,2330.0,0,True,189.79999999999973,0,0,108,4,20000063,pickaxe_nofood,4,2
22,791.3,2559.0,0,True,246.0999999999999,0,0,142,3,20000064,pickaxe_nofood,4,2
5,-64.80000000000007,1336.0,0,True,155.09999999999968,0,0,92,3,20000065,pickaxe_nofood,4,2
15,-129.20000000000005,1244.0,0,True,143.5999999999999,0,0,79,3,20000066,pickaxe_nofood,4,2
8,75.89999999999986,1537.0,0,True,111.09999999999991,0,0,64,3,20000067,pickaxe_nofood,4,2
7,-8.800000000000068,1416.0,0,True,150.0999999999999,0,0,86,3,20000068,pickaxe_nofood,4,2
21,-124.30000000000007,1251.0,0,True,168.0999999999999,0,0,94,3,20000069,pickaxe_nofood,4,2
15,666.0,2380.0,0,True,169.5999999999999,0,0,95,3,20000070,pickaxe_nofood,4,2
7,722.6999999999998,2461.0,0,True,174.0999999999999,0,0,102,3,20000071,pickaxe_nofood,4,2
11,33.200000000000045,1476.0,0,True,151.09999999999968,0,0,88,3,20000072,pickaxe_nofood,4,2
9,712.8999999999999,2447.0,0,True,182.5999999999998,0,0,105,3,20000073,pickaxe_nofood,4,2
9,103.19999999999982,1576.0,0,True,197.5999999999998,0,0,115,3,20000074,pickaxe_nofood,4,2
30,-342.0,940.0,0,True,140.5999999999999,0,0,73,3,20000075,pickaxe_nofood,4,2
6,253.69999999999982,1791.0,0,True,105.09999999999968,0,0,60,3,20000076,pickaxe_nofood,4,2
12,-345.5,935.0,0,True,83.09999999999991,0,0,44,3,20000077,pickaxe_nofood,4,2
10,-94.90000000000009,1293.0,0,True,128.5999999999999,0,0,73,3,20000078,pickaxe_nofood,4,2
3,-459.6,772.0,0,True,100.09999999999991,0,0,58,3,20000079,pickaxe_nofood,4,2
4,-370.0,900.0,0,True,97.59999999999991,0,0,55,3,20000080,pickaxe_nofood,4,2
16,-240.5,1085.0,0,True,113.09999999999991,0,0,60,3,20000081,pickaxe_nofood,4,2
10,-298.6,1002.0,0,True,154.5999999999999,0,0,89,3,20000082,pickaxe_nofood,4,2
11,-13.700000000000045,1409.0,0,True,135.0999999999999,0,0,76,3,20000083,pickaxe_nofood,4,2
3,-491.8,726.0,0,True,107.59999999999991,0,0,63,3,20000084,pickaxe_nofood,4,2
5,-448.4000000000001,788.0,0,True,57.09999999999968,0,0,28,3,20000085,pickaxe_nofood,4,2
7,-323.1,967.0,0,True,145.29999999999973,0,0,85,4,20000086,pickaxe_nofood,4,2
7,456.6999999999998,2081.0,0,True,183.0999999999998,0,0,108,3,20000087,pickaxe_nofood,4,2
16,36.700000000000045,1481.0,0,True,156.79999999999973,0,0,86,4,20000088,pickaxe_nofood,4,2
43,3557.7,6511.0,0,True,341.0999999999999,0,0,196,4,20000089,pickaxe_nofood,4,2
13,-507.90000000000003,703.0,0,True,126.09999999999991,0,0,70,3,20000090,pickaxe_nofood,4,2
4,-179.60000000000002,1172.0,0,True,97.59999999999991,0,0,55,3,20000091,pickaxe_nofood,4,2
4,-217.4000000000001,1118.0,0,True,139.5999999999999,0,0,83,3,20000092,pickaxe_nofood,4,2
4,-207.60000000000002,1132.0,0,True,138.0999999999999,0,0,82,3,20000093,pickaxe_nofood,4,2
26,5.199999999999932,1436.0,0,True,173.09999999999968,0,0,96,3,20000094,pickaxe_nofood,4,2
28,3071.8999999999996,5817.0,0,True,384.5999999999999,0,0,221,5,20000095,pickaxe_nofood,4,2
5,296.39999999999986,1852.0,0,True,114.59999999999991,0,0,65,3,20000096,pickaxe_nofood,4,2
6,489.5999999999999,2128.0,0,True,124.09999999999991,0,0,70,3,20000097,pickaxe_nofood,4,2
9,-183.10000000000002,1167.0,0,True,71.29999999999973,0,0,37,4,20000098,pickaxe_nofood,4,2
14,232.69999999999982,1761.0,0,True,145.09999999999968,0,0,80,3,20000099,pickaxe_nofood,4,2
35,650.5999999999999,2358.0,0,True,221.79999999999984,0,0,120,4,20000100,pickaxe_nofood,4,2
29,1553.6,3648.0,0,True,273.0999999999998,0,0,156,4,20000101,pickaxe_nofood,4,2
11,524.5999999999999,2178.0,0,True,200.29999999999973,0,0,115,4,20000102,pickaxe_nofood,4,2
6,356.5999999999999,1938.0,0,True,125.59999999999991,0,0,71,3,20000103,pickaxe_nofood,4,2
13,-59.200000000000045,1344.0,0,True,116.29999999999973,0,0,63,4,20000104,pickaxe_nofood,4,2
2,-490.40000000000003,728.0,0,True,59.09999999999991,0,0,32,3,20000105,pickaxe_nofood,4,2
14,683.5,2405.0,0,True,180.29999999999973,0,0,103,4,20000106,pickaxe_nofood,4,2
12,414.6999999999998,2021.0,0,True,135.59999999999968,0,0,75,3,20000107,pickaxe_nofood,4,2
12,437.79999999999995,2054.0,0,True,186.5999999999999,0,0,109,3,20000108,pickaxe_nofood,4,2
3,-8.800000000000068,1416.0,0,True,67.09999999999991,0,0,36,3,20000109,pickaxe_nofood,4,2
13,-314.70000000000005,979.0,0,True,162.09999999999968,0,0,90,3,20000110,pickaxe_nofood,4,2
2,3.7999999999999545,1434.0,0,True,106.29999999999973,0,0,63,4,20000111,pickaxe_nofood,4,2
14,1044.6999999999998,2921.0,0,True,258.2999999999997,0,0,151,4,20000112,pickaxe_nofood,4,2
4,361.5,1945.0,0,True,138.09999999999968,0,0,82,3,20000113,pickaxe_nofood,4,2
8,-157.20000000000005,1204.0,0,True,168.59999999999968,0,0,97,3,20000114,pickaxe_nofood,4,2
18,-492.50000000000006,725.0,0,True,73.59999999999968,0,0,31,3,20000115,pickaxe_nofood,4,2
6,5.899999999999977,1437.0,0,True,95.09999999999991,0,0,52,3,20000116,pickaxe_nofood,4,2
22,117.19999999999982,1596.0,0,True,226.0999999999998,0,0,130,3,20000117,pickaxe_nofood,4,2
6,-311.9000000000001,983.0,0,True,158.59999999999968,0,0,93,3,20000118,pickaxe_nofood,4,2
8,-341.30000000000007,941.0,0,True,115.59999999999968,0,0,63,3,20000119,pickaxe_nofood,4,2
11,214.5,1735.0,0,True,208.29999999999984,0,0,119,4,20000120,pickaxe_nofood,4,2
4,-552.7,639.0,0,True,57.09999999999991,0,0,28,3,20000121,pickaxe_nofood,4,2
5,-86.50000000000011,1305.0,0,True,122.79999999999973,0,0,70,4,20000122,pickaxe_nofood,4,2
9,-764.1,337.0,0,True,52.09999999999991,0,0,26,3,20000123,pickaxe_nofood,4,2
10,283.0999999999999,1833.0,0,True,121.09999999999991,0,0,68,3,20000124,pickaxe_nofood,4,2
15,329.29999999999995,1899.0,0,True,145.5999999999999,0,0,83,3,20000125,pickaxe_nofood,4,2
4,-392.4000000000001,868.0,0,True,96.09999999999991,0,0,54,3,20000126,pickaxe_nofood,4,2
15,-321.70000000000005,969.0,0,True,155.5999999999999,0,0,87,3,20000127,pickaxe_nofood,4,2
4,-293.70000000000005,1009.0,0,True,106.59999999999991,0,0,61,3,20000128,pickaxe_nofood,4,2
9,-426.70000000000005,819.0,0,True,71.59999999999968,0,0,39,3,20000129,pickaxe_nofood,4,2
10,-603.8,566.0,0,True,77.59999999999991,0,0,39,3,20000130,pickaxe_nofood,4,2
4,10.799999999999955,1444.0,0,True,71.59999999999991,0,0,39,3,20000131,pickaxe_nofood,4,2
20,591.0999999999999,2273.0,0,True,275.0999999999999,0,0,160,3,20000132,pickaxe_nofood,4,2
17,250.19999999999982,1786.0,0,True,122.79999999999973,0,0,66,4,20000133,pickaxe_nofood,4,2
13,130.5,1615.0,0,True,255.5999999999999,0,0,151,3,20000134,pickaxe_nofood,4,2
15,494.5,2135.0,0,True,212.0999999999999,0,0,122,3,20000135,pickaxe_nofood,4,2
12,703.8,2434.0,0,True,220.0999999999999,0,0,126,3,20000136,pickaxe_nofood,4,2
15,446.1999999999998,2066.0,0,True,133.79999999999973,0,0,72,4,20000137,pickaxe_nofood,4,2
13,151.5,1645.0,0,True,110.09999999999991,0,0,58,3,20000138,pickaxe_nofood,4,2
8,-298.6,1002.0,0,True,108.09999999999991,0,0,62,3,20000139,pickaxe_nofood,4,2
12,-529.6,672.0,0,True,104.59999999999991,0,0,57,3,20000140,pickaxe_nofood,4,2
5,-492.50000000000006,725.0,0,True,90.59999999999991,0,0,49,3,20000141,pickaxe_nofood,4,2
5,-524.7,679.0,0,True,69.59999999999991,0,0,35,3,20000142,pickaxe_nofood,4,2
9,871.0999999999999,2673.0,0,True,208.0999999999998,0,0,122,3,20000143,pickaxe_nofood,4,2
3,-188.70000000000005,1159.0,0,True,104.59999999999968,0,0,61,3,20000144,pickaxe_nofood,4,2
10,519.6999999999998,2171.0,0,True,172.59999999999968,0,0,97,3,20000145,pickaxe_nofood,4,2
26,215.89999999999986,1737.0,0,True,173.59999999999968,0,0,91,3,20000146,pickaxe_nofood,4,2
22,417.5,2025.0,0,True,209.79999999999984,0,0,120,4,20000147,pickaxe_nofood,4,2
10,113.0,1590.0,0,True,148.29999999999973,0,0,83,4,20000148,pickaxe_nofood,4,2
12,-7.400000000000091,1418.0,0,True,167.5999999999999,0,0,95,3,20000149,pickaxe_nofood,4,2
17,404.1999999999998,2006.0,0,True,223.29999999999984,0,0,129,4,20000150,pickaxe_nofood,4,2
19,-201.30000000000007,1141.0,0,True,176.0999999999998,0,0,98,3,20000151,pickaxe_nofood,4,2
1,-836.2,234.0,0,True,28.59999999999991,0,0,13,3,20000152,pickaxe_nofood,4,2
9,694.0,2420.0,0,True,153.29999999999973,0,0,85,4,20000153,pickaxe_nofood,4,2
5,384.5999999999999,1978.0,0,True,123.59999999999991,0,0,71,3,20000154,pickaxe_nofood,4,2
5,-779.5,315.0,0,True,68.09999999999968,0,0,34,3,20000155,pickaxe_nofood,4,2
5,124.19999999999982,1606.0,0,True,113.09999999999991,0,0,64,3,20000156,pickaxe_nofood,4,2
3,-440.0,800.0,0,True,139.0999999999999,0,0,84,3,20000157,pickaxe_nofood,4,2
6,-111.70000000000005,1269.0,0,True,194.5999999999999,0,0,117,3,20000158,pickaxe_nofood,4,2
3,-313.30000000000007,981.0,0,True,124.09999999999991,0,0,74,3,20000159,pickaxe_nofood,4,2
19,-391.70000000000005,869.0,0,True,87.59999999999968,0,0,43,3,20000160,pickaxe_nofood,4,2
3,-333.6,952.0,0,True,94.09999999999991,0,0,54,3,20000161,pickaxe_nofood,4,2
8,449.0,2070.0,0,True,176.29999999999973,0,0,103,4,20000162,pickaxe_nofood,4,2
6,-640.9000000000001,513.0,0,True,67.59999999999991,0,0,35,3,20000163,pickaxe_nofood,4,2
8,713.5999999999999,2448.0,0,True,173.79999999999973,0,0,100,4,20000164,pickaxe_nofood,4,2
18,276.0999999999999,1823.0,0,True,231.30000000000007,0,0,133,4,20000165,pickaxe_nofood,4,2
18,211.69999999999982,1731.0,0,True,127.59999999999991,0,0,67,3,20000166,pickaxe_nofood,4,2
16,743.0,2490.0,0,True,260.0999999999999,0,0,150,3,20000167,pickaxe_nofood,4,2
3,-162.10000000000002,1197.0,0,True,64.09999999999991,0,0,34,3,20000168,pickaxe_nofood,4,2
15,47.899999999999864,1497.0,0,True,201.29999999999973,0,0,117,4,20000169,pickaxe_nofood,4,2
3,-633.2,524.0,0,True,64.09999999999991,0,0,34,3,20000170,pickaxe_nofood,4,2
7,-311.9000000000001,983.0,0,True,96.59999999999991,0,0,53,3,20000171,pickaxe_nofood,4,2
10,-297.9000000000001,1003.0,0,True,106.09999999999991,0,0,58,3,20000172,pickaxe_nofood,4,2
14,-117.30000000000007,1261.0,0,True,198.5999999999998,0,0,109,3,20000173,pickaxe_nofood,4,2
2,161.29999999999995,1659.0,0,True,84.59999999999968,0,0,49,3,20000174,pickaxe_nofood,4,2
18,362.1999999999998,1946.0,0,True,201.79999999999973,0,0,116,4,20000175,pickaxe_nofood,4,2
20,-274.80000000000007,1036.0,0,True,118.79999999999973,0,0,62,4,20000176,pickaxe_nofood,4,2
7,-5.300000000000068,1421.0,0,True,87.09999999999991,0,0,48,3,20000177,pickaxe_nofood,4,2
9,-100.50000000000011,1285.0,0,True,175.29999999999973,0,0,101,4,20000178,pickaxe_nofood,4,2
7,-591.9000000000001,583.0,0,True,98.09999999999991,0,0,54,3,20000179,pickaxe_nofood,4,2
17,73.79999999999995,1534.0,0,True,218.29999999999973,0,0,127,4,20000180,pickaxe_nofood,4,2
2,-484.80000000000007,736.0,0,True,77.09999999999968,0,0,44,3,20000181,pickaxe_nofood,4,2
24,91.29999999999995,1559.0,0,True,168.0999999999999,0,0,90,3,20000182,pickaxe_nofood,4,2
13,-355.30000000000007,921.0,0,True,123.09999999999991,0,0,68,3,20000183,pickaxe_nofood,4,2
12,-445.6,792.0,0,True,126.09999999999991,0,0,70,3,20000184,pickaxe_nofood,4,2
22,126.29999999999995,1609.0,0,True,204.0999999999999,0,0,110,3,20000185,pickaxe_nofood,4,2
24,299.89999999999986,1857.0,0,True,220.0999999999998,0,0,126,3,20000186,pickaxe_nofood,4,2
11,171.79999999999995,1674.0,0,True,191.2999999999996,0,0,113,4,20000187,pickaxe_nofood,4,2
8,-0.40000000000009095,1428.0,0,True,158.0999999999999,0,0,90,3,20000188,pickaxe_nofood,4,2
11,561.6999999999998,2231.0,0,True,223.2999999999996,0,0,129,4,20000189,pickaxe_nofood,4,2
14,-49.40000000000009,1358.0,0,True,193.0999999999999,0,0,112,3,20000190,pickaxe_nofood,4,2
7,64.0,1520.0,0,True,147.0999999999999,0,0,84,3,20000191,pickaxe_nofood,4,2
5,-248.20000000000005,1074.0,0,True,171.59999999999968,0,0,103,3,20000192,pickaxe_nofood,4,2
9,-781.6,312.0,0,True,52.09999999999968,0,0,26,3,20000193,pickaxe_nofood,4,2
7,-253.80000000000007,1066.0,0,True,116.59999999999991,0,0,65,3,20000194,pickaxe_nofood,4,2
17,-692.0,440.0,0,True,61.59999999999991,0,0,31,3,20000195,pickaxe_nofood,4,2
3,-567.4000000000001,618.0,0,True,68.59999999999991,0,0,37,3,20000196,pickaxe_nofood,4,2
40,2392.2,4846.0,0,True,245.29999999999995,0,0,133,4,20000197,pickaxe_nofood,4,2
8,-603.8,566.0,0,True,49.59999999999968,0,0,23,3,20000198,pickaxe_nofood,4,2
18,-454.0,780.0,0,True,114.59999999999991,0,0,65,3,20000199,pickaxe_nofood,4,2
4,-299.30000000000007,1001.0,0,True,90.09999999999991,0,0,50,3,20000200,pickaxe_nofood,4,2
14,362.89999999999986,1947.0,0,True,121.79999999999973,0,0,64,4,20000201,pickaxe_nofood,4,2
21,495.1999999999998,2136.0,0,True,229.0999999999999,0,0,128,3,20000202,pickaxe_nofood,4,2
12,502.1999999999998,2146.0,0,True,191.0999999999998,0,0,112,3,20000203,pickaxe_nofood,4,2
12,-180.30000000000007,1171.0,0,True,154.29999999999973,0,0,87,4,20000204,pickaxe_nofood,4,2
10,168.29999999999995,1669.0,0,True,158.29999999999973,0,0,91,4,20000205,pickaxe_nofood,4,2
15,-60.60000000000002,1342.0,0,True,196.0999999999998,0,0,110,3,20000206,pickaxe_nofood,4,2
3,-548.5,645.0,0,True,77.59999999999991,0,0,43,3,20000207,pickaxe_nofood,4,2
8,-366.5,905.0,0,True,101.09999999999991,0,0,56,3,20000208,pickaxe_nofood,4,2
13,605.0999999999999,2293.0,0,True,181.0999999999999,0,0,104,3,20000209,pickaxe_nofood,4,2
6,484.0,2120.0,0,True,188.5999999999999,0,0,113,3,20000210,pickaxe_nofood,4,2
7,-644.4000000000001,508.0,0,True,78.59999999999991,0,0,41,3,20000211,pickaxe_nofood,4,2
2,-183.80000000000007,1166.0,0,True,115.29999999999973,0,0,69,4,20000212,pickaxe_nofood,4,2
3,-601.0,570.0,0,True,70.09999999999991,0,0,38,3,20000213,pickaxe_nofood,4,2
2,-673.8,466.0,0,True,74.09999999999968,0,0,42,3,20000214,pickaxe_nofood,4,2
7,275.39999999999986,1822.0,0,True,120.79999999999973,0,0,66,4,20000215,pickaxe_nofood,4,2
7,-339.9000000000001,943.0,0,True,90.09999999999991,0,0,46,3,20000216,pickaxe_nofood,4,2
20,612.8,2304.0,0,True,249.0999999999998,0,0,144,3,20000217,pickaxe_nofood,4,2
13,433.5999999999999,2048.0,0,True,183.0999999999999,0,0,104,3,20000218,pickaxe_nofood,4,2
2,-705.3,421.0,0,True,56.09999999999968,0,0,30,3,20000219,pickaxe_nofood,4,2
21,316.6999999999998,1881.0,0,True,287.79999999999995,0,0,164,4,20000220,pickaxe_nofood,4,2
13,-241.20000000000005,1084.0,0,True,187.0999999999998,0,0,104,3,20000221,pickaxe_nofood,4,2
16,-498.8,716.0,0,True,78.59999999999991,0,0,37,3,20000222,pickaxe_nofood,4,2
6,124.89999999999986,1607.0,0,True,184.0999999999999,0,0,110,3,20000223,pickaxe_nofood,4,2
8,-405.0,850.0,0,True,77.09999999999968,0,0,40,3,20000224,pickaxe_nofood,4,2
8,-103.30000000000007,1281.0,0,True,93.09999999999991,0,0,52,3,20000225,pickaxe_nofood,4,2
2,-518.4000000000001,688.0,0,True,62.09999999999991,0,0,34,3,20000226,pickaxe_nofood,4,2
14,-164.20000000000005,1194.0,0,True,169.5999999999999,0,0,99,3,20000227,pickaxe_nofood,4,2
8,443.39999999999986,2062.0,0,True,160.0999999999999,0,0,94,3,20000228,pickaxe_nofood,4,2
9,415.39999999999986,2022.0,0,True,230.5999999999998,0,0,137,3,20000229,pickaxe_nofood,4,2
12,-420.4000000000001,828.0,0,True,106.29999999999973,0,0,55,4,20000230,pickaxe_nofood,4,2
20,-147.4000000000001,1218.0,0,True,133.59999999999968,0,0,71,3,20000231,pickaxe_nofood,4,2
10,924.9999999999998,2750.0,0,True,199.0999999999998,0,0,116,3,20000232,pickaxe_nofood,4,2
27,709.3999999999999,2442.0,0,True,175.5999999999999,0,0,95,3,20000233,pickaxe_nofood,4,2
9,241.0999999999999,1773.0,0,True,265.0999999999998,0,0,160,3,20000234,pickaxe_nofood,4,2
33,514.8,2164.0,0,True,206.29999999999973,0,0,115,4,20000235,pickaxe_nofood,4,2
10,-288.80000000000007,1016.0,0,True,122.79999999999973,0,0,66,4,20000236,pickaxe_nofood,4,2
14,11.499999999999886,1445.0,0,True,233.5999999999998,0,0,139,3,20000237,pickaxe_nofood,4,2
5,-486.9,733.0,0,True,75.59999999999991,0,0,39,3,20000238,pickaxe_nofood,4,2
35,1253.2999999999997,3219.0,0,True,209.0999999999998,0,0,112,3,20000239,pickaxe_nofood,4,2
12,1196.6,3138.0,0,True,213.29999999999973,0,0,125,4,20000240,pickaxe_nofood,4,2
9,754.8999999999999,2507.0,0,True,191.0999999999998,0,0,112,3,20000241,pickaxe_nofood,4,2
29,1208.5,3155.0,0,True,317.0999999999999,0,0,176,3,20000242,pickaxe_nofood,4,2
20,565.8999999999999,2237.0,0,True,213.5999999999999,0,0,123,3,20000243,pickaxe_nofood,4,2
18,1401.0,3430.0,0,True,187.79999999999973,0,0,108,4,20000244,pickaxe_nofood,4,2
24,199.79999999999995,1714.0,0,True,175.09999999999968,0,0,96,3,20000245,pickaxe_nofood,4,2
22,437.79999999999995,2054.0,0,True,243.5999999999999,0,0,143,3,20000246,pickaxe_nofood,4,2
6,-465.9,763.0,0,True,72.09999999999991,0,0,38,3,20000247,pickaxe_nofood,4,2
22,537.8999999999999,2197.0,0,True,179.5999999999998,0,0,99,3,20000248,pickaxe_nofood,4,2
27,1812.6,4018.0,0,True,317.79999999999995,0,0,184,4,20000249,pickaxe_nofood,4,2
11,468.5999999999999,2098.0,0,True,193.7999999999996,0,0,112,4,20000250,pickaxe_nofood,4,2
4,-426.0,820.0,0,True,70.59999999999968,0,0,37,3,20000251,pickaxe_nofood,4,2
2,-220.9000000000001,1113.0,0,True,68.79999999999973,0,0,38,4,20000252,pickaxe_nofood,4,2
13,-509.3,701.0,0,True,111.59999999999968,0,0,59,3,20000253,pickaxe_nofood,4,2
4,413.29999999999995,2019.0,0,True,124.59999999999991,0,0,73,3,20000254,pickaxe_nofood,4,2
11,-343.4000000000001,938.0,0,True,110.09999999999991,0,0,62,3,20000255,pickaxe_nofood,4,2
36,320.1999999999998,1886.0,0,True,162.5999999999999,0,0,89,3,20000256,pickaxe_nofood,4,2
11,152.19999999999982,1646.0,0,True,167.79999999999973,0,0,96,4,20000257,pickaxe_nofood,4,2
25,-15.800000000000068,1406.0,0,True,192.79999999999973,0,0,106,4,20000258,pickaxe_nofood,4,2
14,-344.80000000000007,936.0,0,True,100.59999999999991,0,0,53,3,20000259,pickaxe_nofood,4,2
10,-152.30000000000007,1211.0,0,True,140.5999999999999,0,0,81,3,20000260,pickaxe_nofood,4,2
3,-251.70000000000005,1069.0,0,True,95.59999999999991,0,0,55,3,20000261,pickaxe_nofood,4,2
11,997.8,2854.0,0,True,262.0999999999999,0,0,158,3,20000262,pickaxe_nofood,4,2
2,-43.10000000000002,1367.0,0,True,56.09999999999991,0,0,30,3,20000263,pickaxe_nofood,4,2
3,586.1999999999998,2266.0,0,True,119.59999999999968,0,0,71,3,20000264,pickaxe_nofood,4,2
11,-153.70000000000005,1209.0,0,True,179.5999999999999,0,0,107,3,20000265,pickaxe_nofood,4,2
11,332.0999999999999,1903.0,0,True,200.5999999999998,0,0,117,3,20000266,pickaxe_nofood,4,2
5,470.0,2100.0,0,True,122.09999999999991,0,0,70,3,20000267,pickaxe_nofood,4,2
