hypothesis,group,seed,cell_id,luck_level,experiment_id,max_depth,net_profit
H3,experiment_2,20021682,bomb_nofood,4,2,12.0,-11427.8
H3,experiment_2,20021683,bomb_nofood,4,2,32.0,-8559.2
H3,experiment_2,20021684,bomb_nofood,4,2,22.0,-8150.400000000001
H3,experiment_2,20021685,bomb_nofood,4,2,21.0,-11100.2
H3,experiment_2,20021686,bomb_nofood,4,2,8.0,-11201.0
H3,experiment_2,20021687,bomb_nofood,4,2,30.0,-11257.0
H3,experiment_2,20021688,bomb_nofood,4,2,17.0,-11024.6
H3,experiment_2,20021689,bomb_nofood,4,2,5.0,-10808.3
H3,experiment_2,20021690,bomb_nofood,4,2,34.0,-10330.2
H3,experiment_2,20021691,bomb_nofood,4,2,9.0,-10489.1
H3,experiment_2,20021692,bomb_nofood,4,2,40.0,-8337.3
H3,experiment_2,20021693,bomb_nofood,4,2,20.0,-10289.6
H3,experiment_2,20021694,bomb_nofood,4,2,43.0,-6690.200000000001
H3,experiment_2,20021695,bomb_nofood,4,2,28.0,-10385.5
H3,experiment_2,20021696,bomb_nofood,4,2,29.0,-9866.8
H3,experiment_2,20021697,bomb_nofood,4,2,13.0,-10546.5
H3,experiment_2,20021698,bomb_nofood,4,2,13.0,-10774.0
H3,experiment_2,20021699,bomb_nofood,4,2,7.0,-10960.2
H3,experiment_2,20021700,bomb_nofood,4,2,16.0,-11534.9
H3,experiment_2,20021701,bomb_nofood,4,2,13.0,-10690.0
H3,experiment_2,20021702,bomb_nofood,4,2,21.0,-10196.5
H3,experiment_2,20021703,bomb_nofood,4,2,18.0,-11343.8
H3,experiment_2,20021704,bomb_nofood,4,2,11.0,-10531.1
H3,experiment_2,20021705,bomb_nofood,4,2,7.0,-9932.6
H3,experiment_2,20021706,bomb_nofood,4,2,17.0,-10218.2
H3,experiment_2,20021707,bomb_nofood,4,2,24.0,-9762.5
H3,experiment_2,20021708,bomb_nofood,4,2,6.0,-11783.4
H3,experiment_2,20021709,bomb_nofood,4,2,39.0,-8724.400000000001
H3,experiment_2,20021710,bomb_nofood,4,2,16.0,-10829.3
H3,experiment_2,20021711,bomb_nofood,4,2,11.0,-10543.7
H3,experiment_2,20021712,bomb_nofood,4,2,43.0,-10027.1
H3,experiment_2,20021713,bomb_nofood,4,2,19.0,-9895.5
H3,experiment_2,20021714,bomb_nofood,4,2,7.0,-10289.6
H3,experiment_2,20021715,bomb_nofood,4,2,30.0,-9767.4
H3,experiment_2,20021716,bomb_nofood,4,2,8.0,-10888.8
H3,experiment_2,20021717,bomb_nofood,4,2,40.0,-8795.8
H3,experiment_2,20021718,bomb_nofood,4,2,41.0,-7799.700000000001
H3,experiment_2,20021719,bomb_nofood,4,2,18.0,-10039.0
H3,experiment_2,20021720,bomb_nofood,4,2,14.0,-10626.3
H3,experiment_2,20021721,bomb_nofood,4,2,8.0,-10802.0
H3,experiment_2,20021722,bomb_nofood,4,2,19.0,-9658.9
H3,experiment_2,20021723,bomb_nofood,4,2,21.0,-9785.6
H3,experiment_2,20021724,bomb_nofood,4,2,22.0,-10645.2
H3,experiment_2,20021725,bomb_nofood,4,2,21.0,-11348.7
H3,experiment_2,20021726,bomb_nofood,4,2,51.0,-5400.8
H3,experiment_2,20021727,bomb_nofood,4,2,13.0,-11362.7
H3,experiment_2,20021728,bomb_nofood,4,2,19.0,-8223.900000000001
H3,experiment_2,20021729,bomb_nofood,4,2,7.0,-10150.3
H3,experiment_2,20021730,bomb_nofood,4,2,14.0,-10123.0
H3,experiment_2,20021731,bomb_nofood,4,2,16.0,-11392.8
H3,experiment_2,20021732,bomb_nofood,4,2,35.0,-9836.7
H3,experiment_2,20021733,bomb_nofood,4,2,18.0,-10647.3
H3,experiment_2,20021734,bomb_nofood,4,2,24.0,-9739.4
H3,experiment_2,20021735,bomb_nofood,4,2,11.0,-10252.5
H3,experiment_2,20021736,bomb_nofood,4,2,20.0,-10333.7
H3,experiment_2,20021737,bomb_nofood,4,2,14.0,-10086.6
H3,experiment_2,20021738,bomb_nofood,4,2,31.0,-10039.0
H3,experiment_2,20021739,bomb_nofood,4,2,5.0,-11794.6
H3,experiment_2,20021740,bomb_nofood,4,2,50.0,-6905.8
H3,experiment_2,20021741,bomb_nofood,4,2,24.0,-9384.5
H3,experiment_2,20021742,bomb_nofood,4,2,21.0,-11075.0
H3,experiment_2,20021743,bomb_nofood,4,2,32.0,-7198.400000000001
H3,experiment_2,20021744,bomb_nofood,4,2,38.0,-9783.5
H3,experiment_2,20021745,bomb_nofood,4,2,13.0,-10858.0
H3,experiment_2,20021746,bomb_nofood,4,2,23.0,-10759.3
H3,experiment_2,20021747,bomb_nofood,4,2,15.0,-10951.8
H3,experiment_2,20021748,bomb_nofood,4,2,21.0,-11385.8
H3,experiment_2,20021749,bomb_nofood,4,2,13.0,-10533.9
H3,experiment_2,20021750,bomb_nofood,4,2,10.0,-10035.5
H3,experiment_2,20021751,bomb_nofood,4,2,25.0,-9850.0
H3,experiment_2,20021752,bomb_nofood,4,2,22.0,-10216.8
H3,experiment_2,20021753,bomb_nofood,4,2,8.0,-11571.3
H3,experiment_2,20021754,bomb_nofood,4,2,24.0,-10036.9
H3,experiment_2,20021755,bomb_nofood,4,2,20.0,-11219.9
H3,experiment_2,20021756,bomb_nofood,4,2,25.0,-9269.7
H3,experiment_2,20021757,bomb_nofood,4,2,8.0,-11359.2
H3,experiment_2,20021758,bomb_nofood,4,2,8.0,-10928.0
H3,experiment_2,20021759,bomb_nofood,4,2,19.0,-11747.0
H3,experiment_2,20021760,bomb_nofood,4,2,25.0,-10452.7
H3,experiment_2,20021761,bomb_nofood,4,2,21.0,-10298.0
H3,experiment_2,20021762,bomb_nofood,4,2,21.0,-11231.1
H3,experiment_2,20021763,bomb_nofood,4,2,22.0,-11231.8
H3,experiment_2,20021764,bomb_nofood,4,2,13.0,-11471.9
H3,experiment_2,20021765,bomb_nofood,4,2,24.0,-10789.4
H3,experiment_2,20021766,bomb_nofood,4,2,18.0,-10830.0
H3,experiment_2,20021767,bomb_nofood,4,2,35.0,-8827.3
H3,experiment_2,20021768,bomb_nofood,4,2,15.0,-10447.8
H3,experiment_2,20021769,bomb_nofood,4,2,27.0,-9062.5
H3,experiment_2,20021770,bomb_nofood,4,2,8.0,-10852.4
H3,experiment_2,20021771,bomb_nofood,4,2,30.0,-10252.5
H3,experiment_2,20021772,bomb_nofood,4,2,18.0,-11174.4
H3,experiment_2,20021773,bomb_nofood,4,2,10.0,-10386.9
H3,experiment_2,20021774,bomb_nofood,4,2,34.0,-10924.5
H3,experiment_2,20021775,bomb_nofood,4,2,17.0,-10323.9
H3,experiment_2,20021776,bomb_nofood,4,2,16.0,-10743.9
H3,experiment_2,20021777,bomb_nofood,4,2,21.0,-11001.5
H3,experiment_2,20021778,bomb_nofood,4,2,6.0,-11344.5
H3,experiment_2,20021779,bomb_nofood,4,2,20.0,-10760.7
H3,experiment_2,20021780,bomb_nofood,4,2,27.0,-10390.4
H3,experiment_2,20021781,bomb_nofood,4,2,20.0,-10885.3
H3,experiment_2,20021782,bomb_nofood,4,2,33.0,-8624.3
H3,experiment_2,20021783,bomb_nofood,4,2,18.0,-10976.3
H3,experiment_2,20021784,bomb_nofood,4,2,15.0,-11450.9
H3,experiment_2,20021785,bomb_nofood,4,2,23.0,-11399.1
H3,experiment_2,20021786,bomb_nofood,4,2,19.0,-8641.1
H3,experiment_2,20021787,bomb_nofood,4,2,23.0,-10221.7
H3,experiment_2,20021788,bomb_nofood,4,2,10.0,-11268.2
H3,experiment_2,20021789,bomb_nofood,4,2,5.0,-11224.1
H3,experiment_2,20021790,bomb_nofood,4,2,18.0,-10527.6
H3,experiment_2,20021791,bomb_nofood,4,2,13.0,-11289.2
H3,experiment_2,20021792,bomb_nofood,4,2,13.0,-11259.1
H3,experiment_2,20021793,bomb_nofood,4,2,35.0,-10405.8
H3,experiment_2,20021794,bomb_nofood,4,2,12.0,-11055.4
H3,experiment_2,20021795,bomb_nofood,4,2,9.0,-11236.0
H3,experiment_2,20021796,bomb_nofood,4,2,8.0,-10613.7
H3,experiment_2,20021797,bomb_nofood,4,2,9.0,-11478.9
H3,experiment_2,20021798,bomb_nofood,4,2,40.0,-10713.8
H3,experiment_2,20021799,bomb_nofood,4,2,15.0,-11434.8
H3,experiment_2,20021800,bomb_nofood,4,2,9.0,-11136.6
H3,experiment_2,20021801,bomb_nofood,4,2,11.0,-11114.2
H3,experiment_2,20021802,bomb_nofood,4,2,19.0,-10307.8
H3,experiment_2,20021803,bomb_nofood,4,2,7.0,-11105.8
H3,experiment_2,20021804,bomb_nofood,4,2,11.0,-10921.0
H3,experiment_2,20021805,bomb_nofood,4,2,11.0,-11000.1
H3,experiment_2,20021806,bomb_nofood,4,2,10.0,-10226.6
H3,experiment_2,20021807,bomb_nofood,4,2,23.0,-11214.3
H3,experiment_2,20021808,bomb_nofood,4,2,22.0,-10246.9
H3,experiment_2,20021809,bomb_nofood,4,2,8.0,-10840.5
H3,experiment_2,20021810,bomb_nofood,4,2,16.0,-10107.6
H3,experiment_2,20021811,bomb_nofood,4,2,13.0,-10394.6
H3,experiment_2,20021812,bomb_nofood,4,2,19.0,-11219.9
H3,experiment_2,20021813,bomb_nofood,4,2,8.0,-10718.0
H3,experiment_2,20021814,bomb_nofood,4,2,52.0,-6694.400000000001
H3,experiment_2,20021815,bomb_nofood,4,2,10.0,-9622.5
H3,experiment_2,20021816,bomb_nofood,4,2,14.0,-10308.5
H3,experiment_2,20021817,bomb_nofood,4,2,8.0,-10120.9
H3,experiment_2,20021818,bomb_nofood,4,2,29.0,-7081.5
H3,experiment_2,20021819,bomb_nofood,4,2,16.0,-9786.3
H3,experiment_2,20021820,bomb_nofood,4,2,22.0,-8949.1
H3,experiment_2,20021821,bomb_nofood,4,2,19.0,-10937.1
H3,experiment_2,20021822,bomb_nofood,4,2,22.0,-11044.2
H3,experiment_2,20021823,bomb_nofood,4,2,13.0,-10384.8
H3,experiment_2,20021824,bomb_nofood,4,2,8.0,-10685.8
H3,experiment_2,20021825,bomb_nofood,4,2,7.0,-11652.5
H3,experiment_2,20021826,bomb_nofood,4,2,30.0,-8783.900000000001
H3,experiment_2,20021827,bomb_nofood,4,2,21.0,-10452.7
H3,experiment_2,20021828,bomb_nofood,4,2,24.0,-9920.0
H3,experiment_2,20021829,bomb_nofood,4,2,13.0,-10900.0
H3,experiment_2,20021830,bomb_nofood,4,2,18.0,-11218.5
H3,experiment_2,20021831,bomb_nofood,4,2,16.0,-11194.0
H3,experiment_2,20021832,bomb_nofood,4,2,7.0,-11526.5
H3,experiment_2,20021833,bomb_nofood,4,2,44.0,-7633.8
H3,experiment_2,20021834,bomb_nofood,4,2,27.0,-11257.0
H3,experiment_2,20021835,bomb_nofood,4,2,29.0,-9924.2
H3,experiment_2,20021836,bomb_nofood,4,2,13.0,-9524.5
H3,experiment_2,20021837,bomb_nofood,4,2,26.0,-10422.6
H3,experiment_2,20021838,bomb_nofood,4,2,6.0,-10745.3
H3,experiment_2,20021839,bomb_nofood,4,2,33.0,-6544.6
H3,experiment_2,20021840,bomb_nofood,4,2,8.0,-10226.6
H3,experiment_2,20021841,bomb_nofood,4,2,30.0,-10922.4
H3,experiment_2,20021842,bomb_nofood,4,2,14.0,-10225.9
H3,experiment_2,20021843,bomb_nofood,4,2,22.0,-12033.3
H3,experiment_2,20021844,bomb_nofood,4,2,9.0,-11661.6
H3,experiment_2,20021845,bomb_nofood,4,2,16.0,-10161.5
H3,experiment_2,20021846,bomb_nofood,4,2,12.0,-10697.7
H3,experiment_2,20021847,bomb_nofood,4,2,17.0,-10824.4
H3,experiment_2,20021848,bomb_nofood,4,2,24.0,-10909.1
H3,experiment_2,20021849,bomb_nofood,4,2,22.0,-11533.5
H3,experiment_2,20021850,bomb_nofood,4,2,5.0,-11227.6
H3,experiment_2,20021851,bomb_nofood,4,2,5.0,-11873.0
H3,experiment_2,20021852,bomb_nofood,4,2,15.0,-9990.7
H3,experiment_2,20021853,bomb_nofood,4,2,8.0,-10349.8
H3,experiment_2,20021854,bomb_nofood,4,2,14.0,-10977.7
H3,experiment_2,20021855,bomb_nofood,4,2,9.0,-11209.4
H3,experiment_2,20021856,bomb_nofood,4,2,8.0,-10517.8
H3,experiment_2,20021857,bomb_nofood,4,2,17.0,-11831.0
H3,experiment_2,20021858,bomb_nofood,4,2,24.0,-10424.7
H3,experiment_2,20021859,bomb_nofood,4,2,22.0,-10468.1
H3,experiment_2,20021860,bomb_nofood,4,2,18.0,-9169.6
H3,experiment_2,20021861,bomb_nofood,4,2,14.0,-11193.3
H3,experiment_2,20021862,bomb_nofood,4,2,13.0,-11160.4
H3,experiment_2,20021863,bomb_nofood,4,2,7.0,-11518.1
H3,experiment_2,20021864,bomb_nofood,4,2,6.0,-11650.4
H3,experiment_2,20021865,bomb_nofood,4,2,15.0,-10949.0
H3,experiment_2,20021866,bomb_nofood,4,2,21.0,-9398.5
H3,experiment_2,20021867,bomb_nofood,4,2,11.0,-11531.4
H3,experiment_2,20021868,bomb_nofood,4,2,38.0,-7426.6
H3,experiment_2,20021869,bomb_nofood,4,2,32.0,-8695.7
H3,experiment_2,20021870,bomb_nofood,4,2,22.0,-10204.9
H3,experiment_2,20021871,bomb_nofood,4,2,9.0,-11168.8
H3,experiment_2,20021872,bomb_nofood,4,2,25.0,-10161.5
H3,experiment_2,20021873,bomb_nofood,4,2,5.0,-11629.4
H3,experiment_2,20021874,bomb_nofood,4,2,23.0,-10942.0
H3,experiment_2,20021875,bomb_nofood,4,2,22.0,-11387.9
H3,experiment_2,20021876,bomb_nofood,4,2,5.0,-9161.9
H3,experiment_2,20021877,bomb_nofood,4,2,20.0,-10379.9
H3,experiment_2,20021878,bomb_nofood,4,2,21.0,-10288.9
H3,experiment_2,20021879,bomb_nofood,4,2,18.0,-10916.8
H3,experiment_2,20021880,bomb_nofood,4,2,16.0,-10586.4
H3,experiment_2,20021881,bomb_nofood,4,2,12.0,-10841.2
H3,experiment_2,20021882,bomb_nofood,4,2,20.0,-10102.7
H3,experiment_2,20021883,bomb_nofood,4,2,10.0,-10421.2
H3,experiment_2,20021884,bomb_nofood,4,2,6.0,-11143.6
H3,experiment_2,20021885,bomb_nofood,4,2,20.0,-11541.2
H3,experiment_2,20021886,bomb_nofood,4,2,10.0,-10988.9
H3,experiment_2,20021887,bomb_nofood,4,2,17.0,-9261.3
H3,experiment_2,20021888,bomb_nofood,4,2,28.0,-10446.4
H3,experiment_2,20021889,bomb_nofood,4,2,16.0,-11350.1
H3,experiment_2,20021890,bomb_nofood,4,2,14.0,-10314.1
H3,experiment_2,20021891,bomb_nofood,4,2,52.0,-7782.200000000001
H3,experiment_2,20021892,bomb_nofood,4,2,9.0,-10473.7
H3,experiment_2,20021893,bomb_nofood,4,2,9.0,-10699.8
H3,experiment_2,20021894,bomb_nofood,4,2,8.0,-10759.3
H3,experiment_2,20021895,bomb_nofood,4,2,18.0,-11267.5
H3,experiment_2,20021896,bomb_nofood,4,2,12.0,-10091.5
H3,experiment_2,20021897,bomb_nofood,4,2,70.0,-3634.7000000000007
H3,experiment_2,20021898,bomb_nofood,4,2,7.0,-11051.2
H3,experiment_2,20021899,bomb_nofood,4,2,20.0,-9906.7
H3,experiment_2,20021900,bomb_nofood,4,2,13.0,-10802.7
H3,experiment_2,20021901,bomb_nofood,4,2,38.0,-9659.6
H3,experiment_2,20021902,bomb_nofood,4,2,6.0,-11431.3
H3,experiment_2,20021903,bomb_nofood,4,2,31.0,-9466.4
H3,experiment_2,20021904,bomb_nofood,4,2,24.0,-11202.4
H3,experiment_2,20021905,bomb_nofood,4,2,15.0,-10439.4
H3,experiment_2,20021906,bomb_nofood,4,2,23.0,-10522.0
H3,experiment_2,20021907,bomb_nofood,4,2,16.0,-10636.1
H3,experiment_2,20021908,bomb_nofood,4,2,16.0,-10800.6
H3,experiment_2,20021909,bomb_nofood,4,2,35.0,-8454.900000000001
H3,experiment_2,20021910,bomb_nofood,4,2,8.0,-9813.6
H3,experiment_2,20021911,bomb_nofood,4,2,8.0,-10260.2
H3,experiment_2,20021912,bomb_nofood,4,2,16.0,-10641.7
H3,experiment_2,20021913,bomb_nofood,4,2,13.0,-11075.0
H3,experiment_2,20021914,bomb_nofood,4,2,12.0,-11133.1
H3,experiment_2,20021915,bomb_nofood,4,2,19.0,-10323.9
H3,experiment_2,20021916,bomb_nofood,4,2,16.0,-10715.2
H3,experiment_2,20021917,bomb_nofood,4,2,22.0,-10165.7
H3,experiment_2,20021918,bomb_nofood,4,2,8.0,-11490.1
H3,experiment_2,20021919,bomb_nofood,4,2,23.0,-11295.5
H3,experiment_2,20021920,bomb_nofood,4,2,38.0,-6988.400000000001
H3,experiment_2,20021921,bomb_nofood,4,2,15.0,-11466.3
H3,experiment_2,20021922,bomb_nofood,4,2,15.0,-11600.0
H3,experiment_2,20021923,bomb_nofood,4,2,39.0,-8941.4
H3,experiment_2,20021924,bomb_nofood,4,2,20.0,-11181.4
H3,experiment_2,20021925,bomb_nofood,4,2,14.0,-11918.5
H3,experiment_2,20021926,bomb_nofood,4,2,12.0,-10808.3
H3,experiment_2,20021927,bomb_nofood,4,2,23.0,-10397.4
H3,experiment_2,20021928,bomb_nofood,4,2,30.0,-9585.4
H3,experiment_2,20021929,bomb_nofood,4,2,15.0,-11159.0
H3,experiment_2,20021930,bomb_nofood,4,2,25.0,-11081.3
H3,experiment_2,20021931,bomb_nofood,4,2,8.0,-11363.4
H3,experiment_2,20021932,bomb_nofood,4,2,6.0,-11426.4
H3,experiment_2,20021933,bomb_nofood,4,2,17.0,-10993.1
H3,experiment_2,20021934,bomb_nofood,4,2,20.0,-10565.4
H3,experiment_2,20021935,bomb_nofood,4,2,14.0,-10935.7
H3,experiment_2,20021936,bomb_nofood,4,2,24.0,-10902.8
H3,experiment_2,20021937,bomb_nofood,4,2,10.0,-10439.4
H3,experiment_2,20021938,bomb_nofood,4,2,6.0,-11377.4
H3,experiment_2,20021939,bomb_nofood,4,2,6.0,-10564.0
H3,experiment_2,20021940,bomb_nofood,4,2,15.0,-10610.2
H3,experiment_2,20021941,bomb_nofood,4,2,19.0,-10143.3
H3,experiment_2,20021942,bomb_nofood,4,2,13.0,-9803.1
H3,experiment_2,20021943,bomb_nofood,4,2,18.0,-10471.6
H3,experiment_2,20021944,bomb_nofood,4,2,20.0,-10696.3
H3,experiment_2,20021945,bomb_nofood,4,2,15.0,-10911.9
H3,experiment_2,20021946,bomb_nofood,4,2,9.0,-10902.1
H3,experiment_2,20021947,bomb_nofood,4,2,12.0,-10739.0
H3,experiment_2,20021948,bomb_nofood,4,2,11.0,-11324.2
H3,experiment_2,20021949,bomb_nofood,4,2,21.0,-10389.7
H3,experiment_2,20021950,bomb_nofood,4,2,22.0,-11448.1
H3,experiment_2,20021951,bomb_nofood,4,2,5.0,-10809.7
H3,experiment_2,20021952,bomb_nofood,4,2,20.0,-11696.6
H3,experiment_2,20021953,bomb_nofood,4,2,10.0,-10857.3
H3,experiment_2,20021954,bomb_nofood,4,2,17.0,-10682.3
H3,experiment_2,20021955,bomb_nofood,4,2,18.0,-8642.5
H3,experiment_2,20021956,bomb_nofood,4,2,36.0,-8769.2
H3,experiment_2,20021957,bomb_nofood,4,2,15.0,-11065.9
H3,experiment_2,20021958,bomb_nofood,4,2,24.0,-9584.7
H3,experiment_2,20021959,bomb_nofood,4,2,25.0,-10767.0
H3,experiment_2,20021960,bomb_nofood,4,2,16.0,-10244.1
H3,experiment_2,20021961,bomb_nofood,4,2,13.0,-10992.4
H3,experiment_2,20021962,bomb_nofood,4,2,23.0,-10210.5
H3,experiment_2,20021963,bomb_nofood,4,2,36.0,-9588.2
H3,experiment_2,20021964,bomb_nofood,4,2,13.0,-11299.0
H3,experiment_2,20021965,bomb_nofood,4,2,7.0,-11153.4
H3,experiment_2,20021966,bomb_nofood,4,2,9.0,-10889.5
H3,experiment_2,20021967,bomb_nofood,4,2,45.0,-8892.400000000001
H3,experiment_2,20021968,bomb_nofood,4,2,19.0,-10404.4
H3,experiment_2,20021969,bomb_nofood,4,2,17.0,-11506.9
H3,experiment_2,20021970,bomb_nofood,4,2,27.0,-10360.3
H3,experiment_2,20021971,bomb_nofood,4,2,11.0,-10292.4
H3,experiment_2,20021972,bomb_nofood,4,2,20.0,-10514.3
H3,experiment_2,20021973,bomb_nofood,4,2,16.0,-10330.2
H3,experiment_2,20021974,bomb_nofood,4,2,24.0,-10426.8
H3,experiment_2,20021975,bomb_nofood,4,2,18.0,-9350.2
H3,experiment_2,20021976,bomb_nofood,4,2,7.0,-11135.9
H3,experiment_2,20021977,bomb_nofood,4,2,5.0,-10961.6
H3,experiment_2,20021978,bomb_nofood,4,2,5.0,-10994.5
H3,experiment_2,20021979,bomb_nofood,4,2,21.0,-10968.6
H3,experiment_2,20021980,bomb_nofood,4,2,23.0,-11660.9
H3,experiment_2,20021981,bomb_nofood,4,2,8.0,-10324.6
H3,experiment_2,20021982,bomb_nofood,4,2,23.0,-10861.5
H3,experiment_2,20021983,bomb_nofood,4,2,8.0,-11042.1
H3,experiment_2,20021984,bomb_nofood,4,2,29.0,-8438.8
H3,experiment_2,20021985,bomb_nofood,4,2,19.0,-11204.5
H3,experiment_2,20021986,bomb_nofood,4,2,8.0,-11329.1
H3,experiment_2,20021987,bomb_nofood,4,2,11.0,-11223.4
H3,experiment_2,20021988,bomb_nofood,4,2,23.0,-10537.4
H3,experiment_2,20021989,bomb_nofood,4,2,6.0,-11779.9
H3,experiment_2,20021990,bomb_nofood,4,2,20.0,-10562.6
H3,experiment_2,20021991,bomb_nofood,4,2,13.0,-11481.7
H3,experiment_2,20021992,bomb_nofood,4,2,34.0,-8130.1
H3,experiment_2,20021993,bomb_nofood,4,2,23.0,-9192.7
H3,experiment_2,20021994,bomb_nofood,4,2,47.0,-9193.4
H3,experiment_2,20021995,bomb_nofood,4,2,22.0,-10508.0
H3,experiment_2,20021996,bomb_nofood,4,2,15.0,-11013.4
H3,experiment_2,20021997,bomb_nofood,4,2,9.0,-10074.0
H3,experiment_2,20021998,bomb_nofood,4,2,20.0,-11677.0
H3,experiment_2,20021999,bomb_nofood,4,2,37.0,-9848.6
H3,experiment_2,20030000,bomb_food,4,2,42.0,-3377.800000000001
H3,experiment_2,20030001,bomb_food,4,2,35.0,-6504.000000000001
H3,experiment_2,20030002,bomb_food,4,2,69.0,-2677.800000000001
H3,experiment_2,20030003,bomb_food,4,2,63.0,-3022.2000000000007
H3,experiment_2,20030004,bomb_food,4,2,72.0,3391.899999999998
H3,experiment_2,20030005,bomb_food,4,2,64.0,-2341.1000000000004
H3,experiment_2,20030006,bomb_food,4,2,68.0,412.6999999999989
H3,experiment_2,20030007,bomb_food,4,2,62.0,-4891.9000000000015
H3,experiment_2,20030008,bomb_food,4,2,70.0,-1648.1000000000004
H3,experiment_2,20030009,bomb_food,4,2,61.0,-2283.7000000000007
H3,experiment_2,20030010,bomb_food,4,2,59.0,-5297.9
H3,experiment_2,20030011,bomb_food,4,2,56.0,-5182.4000000000015
H3,experiment_2,20030012,bomb_food,4,2,64.0,-2449.6000000000004
H3,experiment_2,20030013,bomb_food,4,2,72.0,-1611.0
H3,experiment_2,20030014,bomb_food,4,2,67.0,187.29999999999927
H3,experiment_2,20030015,bomb_food,4,2,90.0,5290.299999999999
H3,experiment_2,20030016,bomb_food,4,2,46.0,-3974.2000000000007
H3,experiment_2,20030017,bomb_food,4,2,79.0,-211.0
H3,experiment_2,20030018,bomb_food,4,2,56.0,-2728.2000000000007
H3,experiment_2,20030019,bomb_food,4,2,61.0,-1257.5
H3,experiment_2,20030020,bomb_food,4,2,84.0,-47.900000000001455
H3,experiment_2,20030021,bomb_food,4,2,51.0,-446.2000000000007
H3,experiment_2,20030022,bomb_food,4,2,36.0,-4734.4000000000015
H3,experiment_2,20030023,bomb_food,4,2,62.0,442.09999999999854
H3,experiment_2,20030024,bomb_food,4,2,73.0,4052.0
H3,experiment_2,20030025,bomb_food,4,2,42.0,-3971.4000000000015
H3,experiment_2,20030026,bomb_food,4,2,65.0,-106.70000000000071
H3,experiment_2,20030027,bomb_food,4,2,41.0,-3674.6
H3,experiment_2,20030028,bomb_food,4,2,62.0,-3855.9000000000015
H3,experiment_2,20030029,bomb_food,4,2,27.0,-8853.900000000001
H3,experiment_2,20030030,bomb_food,4,2,77.0,2559.5999999999985
H3,experiment_2,20030031,bomb_food,4,2,47.0,-7472.8
H3,experiment_2,20030032,bomb_food,4,2,75.0,-1849.7000000000007
H3,experiment_2,20030033,bomb_food,4,2,59.0,-4324.9000000000015
H3,experiment_2,20030034,bomb_food,4,2,85.0,2243.9
H3,experiment_2,20030035,bomb_food,4,2,44.0,594.6999999999989
H3,experiment_2,20030036,bomb_food,4,2,44.0,-3977.0
H3,experiment_2,20030037,bomb_food,4,2,67.0,-2227.0
H3,experiment_2,20030038,bomb_food,4,2,69.0,2948.7999999999997
H3,experiment_2,20030039,bomb_food,4,2,48.0,-3704.0
H3,experiment_2,20030040,bomb_food,4,2,63.0,-2612.7000000000007
H3,experiment_2,20030041,bomb_food,4,2,53.0,-3529.7000000000007
H3,experiment_2,20030042,bomb_food,4,2,51.0,-3319.7000000000007
H3,experiment_2,20030043,bomb_food,4,2,78.0,-2327.1000000000004
H3,experiment_2,20030044,bomb_food,4,2,42.0,-5376.300000000001
H3,experiment_2,20030045,bomb_food,4,2,71.0,-1839.2000000000007
H3,experiment_2,20030046,bomb_food,4,2,63.0,8715.0
H3,experiment_2,20030047,bomb_food,4,2,52.0,-5799.1
H3,experiment_2,20030048,bomb_food,4,2,43.0,-1959.6000000000004
H3,experiment_2,20030049,bomb_food,4,2,61.0,379.09999999999854
H3,experiment_2,20030050,bomb_food,4,2,91.0,2853.5999999999985
H3,experiment_2,20030051,bomb_food,4,2,78.0,4488.099999999999
H3,experiment_2,20030052,bomb_food,4,2,73.0,-4947.200000000001
H3,experiment_2,20030053,bomb_food,4,2,62.0,-2423.7000000000007
H3,experiment_2,20030054,bomb_food,4,2,70.0,424.59999999999854
H3,experiment_2,20030055,bomb_food,4,2,39.0,-1609.6000000000004
H3,experiment_2,20030056,bomb_food,4,2,68.0,-741.6000000000004
H3,experiment_2,20030057,bomb_food,4,2,71.0,-2479.0
H3,experiment_2,20030058,bomb_food,4,2,62.0,-91.30000000000108
H3,experiment_2,20030059,bomb_food,4,2,76.0,-3088.7000000000007
H3,experiment_2,20030060,bomb_food,4,2,48.0,-5519.800000000001
H3,experiment_2,20030061,bomb_food,4,2,45.0,-2847.900000000001
H3,experiment_2,20030062,bomb_food,4,2,62.0,-715.0
H3,experiment_2,20030063,bomb_food,4,2,21.0,-9096.1
H3,experiment_2,20030064,bomb_food,4,2,76.0,2476.2999999999997
H3,experiment_2,20030065,bomb_food,4,2,84.0,-1144.1000000000004
H3,experiment_2,20030066,bomb_food,4,2,49.0,803.2999999999993
H3,experiment_2,20030067,bomb_food,4,2,40.0,-7328.6
H3,experiment_2,20030068,bomb_food,4,2,29.0,-9153.5
H3,experiment_2,20030069,bomb_food,4,2,63.0,628.2999999999993
H3,experiment_2,20030070,bomb_food,4,2,86.0,-611.4000000000015
H3,experiment_2,20030071,bomb_food,4,2,29.0,-8014.6
H3,experiment_2,20030072,bomb_food,4,2,52.0,-986.6000000000004
H3,experiment_2,20030073,bomb_food,4,2,43.0,-3831.4000000000015
H3,experiment_2,20030074,bomb_food,4,2,68.0,-3298.7000000000007
H3,experiment_2,20030075,bomb_food,4,2,54.0,-619.8000000000011
H3,experiment_2,20030076,bomb_food,4,2,78.0,4864.0
H3,experiment_2,20030077,bomb_food,4,2,75.0,3038.399999999998
H3,experiment_2,20030078,bomb_food,4,2,62.0,639.4999999999982
